pressure,global_radiation,temp_mean,temp_min,temp_max,wind_speed,wind_bearing,normalized_label
1012.5,0.93,9.0,4.3,11.9,14.22,200,0
1012.5,0.93,9.0,4.3,11.9,19.61,310,2
1012.5,0.93,9.0,4.3,11.9,6.63,331,0
1012.5,0.93,9.0,4.3,11.9,33.81,310,2
1012.5,0.93,9.0,4.3,11.9,12.88,190,0
1012.5,0.93,9.0,4.3,11.9,3.22,320,0
1012.5,0.93,9.0,4.3,11.9,4.73,227,0
1012.5,0.93,9.0,4.3,11.9,3.17,25,0
1012.5,0.93,9.0,4.3,11.9,22.54,310,2
1012.5,0.93,9.0,4.3,11.9,4.83,160,0
1012.5,0.93,9.0,4.3,11.9,14.49,20,0
1012.5,0.93,9.0,4.3,11.9,6.44,270,0
1012.5,0.93,9.0,4.3,11.9,10.71,210,0
1012.5,0.93,9.0,4.3,11.9,12.8,340,0
1012.5,0.93,9.0,4.3,11.9,12.69,270,0
1012.5,0.93,9.0,4.3,11.9,10.8,271,0
1012.5,0.93,9.0,4.3,11.9,4.85,62,0
1012.5,0.93,9.0,4.3,11.9,4.57,164,0
1012.5,0.93,9.0,4.3,11.9,12.56,329,0
1012.5,0.93,9.0,4.3,11.9,7.81,298,0
1012.5,0.93,9.0,4.3,11.9,20.5,303,2
1012.5,0.93,9.0,4.3,11.9,3.48,115,0
1012.5,0.93,9.0,4.3,11.9,14.6,244,0
1012.5,0.93,9.0,4.3,11.9,12.09,171,0
1012.5,0.93,9.0,4.3,11.9,8.05,180,0
1012.5,0.93,9.0,4.3,11.9,1.16,220,0
1012.5,0.93,9.0,4.3,11.9,38.37,289,2
1012.5,0.93,9.0,4.3,11.9,13.78,182,0
1012.5,0.93,9.0,4.3,11.9,5.47,230,0
1012.5,0.41,8.0,4.7,11.4,17.24,148,2
1012.5,0.41,8.0,4.7,11.4,23.67,181,2
1012.5,0.41,8.0,4.7,11.4,18.97,173,2
1012.5,0.41,8.0,4.7,11.4,4.19,181,0
1012.5,0.41,8.0,4.7,11.4,15.99,118,2
1012.5,0.41,8.0,4.7,11.4,0.37,34,0
1012.5,0.41,8.0,4.7,11.4,9.53,150,0
1012.5,0.41,8.0,4.7,11.4,9.74,189,0
1012.5,0.41,8.0,4.7,11.4,8.42,212,0
1012.5,0.41,8.0,4.7,11.4,14.3,180,0
1012.5,0.41,8.0,4.7,11.4,14.04,160,0
1012.5,0.41,8.0,4.7,11.4,10.92,166,0
1012.5,0.41,8.0,4.7,11.4,8.05,120,0
1012.5,0.41,8.0,4.7,11.4,11.27,110,0
1012.5,0.41,8.0,4.7,11.4,12.88,160,0
1012.5,0.41,8.0,4.7,11.4,45.08,140,2
1012.5,0.41,8.0,4.7,11.4,9.66,200,0
1012.5,0.41,8.0,4.7,11.4,12.88,150,0
1012.5,0.41,8.0,4.7,11.4,8.05,130,0
1012.5,0.41,8.0,4.7,11.4,0.0,0,0
1012.5,0.41,8.0,4.7,11.4,3.22,160,0
1012.5,0.41,8.0,4.7,11.4,20.93,340,2
1012.5,0.41,8.0,4.7,11.4,11.27,240,0
1012.5,0.41,8.0,4.7,11.4,20.93,160,2
1012.5,0.41,8.0,4.7,11.4,37.03,280,2
1012.5,0.41,8.0,4.7,11.4,12.88,280,0
1012.5,0.41,8.0,4.7,11.4,22.54,70,2
1012.5,0.41,8.0,4.7,11.4,8.05,170,0
1012.5,0.41,8.0,4.7,11.4,4.41,301,0
1012.5,0.41,8.0,4.7,11.4,4.86,288,0
1012.5,0.41,8.0,4.7,11.4,10.8,251,0
1012.5,0.41,8.0,4.7,11.4,6.44,51,0
1012.5,0.41,8.0,4.7,11.4,6.44,20,0
1012.5,0.41,8.0,4.7,11.4,11.04,271,0
1012.5,0.41,8.0,4.7,11.4,3.4,212,0
1012.5,0.41,8.0,4.7,11.4,8.31,11,0
1012.5,0.41,8.0,4.7,11.4,12.56,301,0
1012.5,0.41,8.0,4.7,11.4,27.63,160,2
1012.5,0.41,8.0,4.7,11.4,3.17,308,0
1012.5,0.41,8.0,4.7,11.4,3.22,310,0
1012.5,0.41,8.0,4.7,11.4,10.9,60,0
1012.5,0.41,8.0,4.7,11.4,7.92,252,0
1012.5,0.41,8.0,4.7,11.4,7.26,173,0
1012.5,0.41,8.0,4.7,11.4,16.92,321,2
1012.5,0.41,8.0,4.7,11.4,14.22,200,0
1012.5,0.41,8.0,4.7,11.4,19.61,310,2
1012.5,0.41,8.0,4.7,11.4,6.63,331,0
1012.5,0.41,8.0,4.7,11.4,33.81,310,2
1012.5,0.41,8.0,4.7,11.4,12.88,190,0
1012.5,0.41,8.0,4.7,11.4,3.22,320,0
1012.5,0.41,8.0,4.7,11.4,4.73,227,0
1012.5,0.41,8.0,4.7,11.4,3.17,25,0
1012.5,0.41,8.0,4.7,11.4,22.54,310,2
1012.5,0.41,8.0,4.7,11.4,4.83,160,0
1012.5,0.41,8.0,4.7,11.4,14.49,20,0
1012.5,0.41,8.0,4.7,11.4,6.44,270,0
1012.5,0.41,8.0,4.7,11.4,10.71,210,0
1012.5,0.41,8.0,4.7,11.4,12.8,340,0
1012.5,0.41,8.0,4.7,11.4,12.69,270,0
1012.5,0.41,8.0,4.7,11.4,10.8,271,0
1012.5,0.41,8.0,4.7,11.4,4.85,62,0
1012.5,0.41,8.0,4.7,11.4,4.57,164,0
1012.5,0.41,8.0,4.7,11.4,12.56,329,0
1012.5,0.41,8.0,4.7,11.4,7.81,298,0
1012.5,0.41,8.0,4.7,11.4,20.5,303,2
1012.5,0.41,8.0,4.7,11.4,3.48,115,0
1012.5,0.41,8.0,4.7,11.4,14.6,244,0
1012.5,0.41,8.0,4.7,11.4,12.09,171,0
1012.5,0.41,8.0,4.7,11.4,8.05,180,0
1012.5,0.41,8.0,4.7,11.4,1.16,220,0
1012.5,0.41,8.0,4.7,11.4,38.37,289,2
1012.5,0.41,8.0,4.7,11.4,13.78,182,0
1012.5,0.41,8.0,4.7,11.4,5.47,230,0
1012.5,0.41,8.3,3.7,11.9,17.24,148,2
1012.5,0.41,8.3,3.7,11.9,23.67,181,2
1012.5,0.41,8.3,3.7,11.9,18.97,173,2
1012.5,0.41,8.3,3.7,11.9,4.19,181,0
1012.5,0.41,8.3,3.7,11.9,15.99,118,2
1012.5,0.41,8.3,3.7,11.9,0.37,34,0
1012.5,0.41,8.3,3.7,11.9,9.53,150,0
1012.5,0.41,8.3,3.7,11.9,9.74,189,0
1012.5,0.41,8.3,3.7,11.9,8.42,212,0
1012.5,0.41,8.3,3.7,11.9,14.3,180,0
1012.5,0.41,8.3,3.7,11.9,14.04,160,0
1012.5,0.41,8.3,3.7,11.9,10.92,166,0
1012.5,0.41,8.3,3.7,11.9,8.05,120,0
1012.5,0.41,8.3,3.7,11.9,11.27,110,0
1012.5,0.41,8.3,3.7,11.9,12.88,160,0
1012.5,0.41,8.3,3.7,11.9,45.08,140,2
1012.5,0.41,8.3,3.7,11.9,9.66,200,0
1012.5,0.41,8.3,3.7,11.9,12.88,150,0
1012.5,0.41,8.3,3.7,11.9,8.05,130,0
1012.5,0.41,8.3,3.7,11.9,0.0,0,0
1012.5,0.41,8.3,3.7,11.9,3.22,160,0
1012.5,0.41,8.3,3.7,11.9,20.93,340,2
1012.5,0.41,8.3,3.7,11.9,11.27,240,0
1012.5,0.41,8.3,3.7,11.9,20.93,160,2
1012.5,0.41,8.3,3.7,11.9,37.03,280,2
1012.5,0.41,8.3,3.7,11.9,12.88,280,0
1012.5,0.41,8.3,3.7,11.9,22.54,70,2
1012.5,0.41,8.3,3.7,11.9,8.05,170,0
1012.5,0.41,8.3,3.7,11.9,4.41,301,0
1012.5,0.41,8.3,3.7,11.9,4.86,288,0
1012.5,0.41,8.3,3.7,11.9,10.8,251,0
1012.5,0.41,8.3,3.7,11.9,6.44,51,0
1012.5,0.41,8.3,3.7,11.9,6.44,20,0
1012.5,0.41,8.3,3.7,11.9,11.04,271,0
1012.5,0.41,8.3,3.7,11.9,3.4,212,0
1012.5,0.41,8.3,3.7,11.9,8.31,11,0
1012.5,0.41,8.3,3.7,11.9,12.56,301,0
1012.5,0.41,8.3,3.7,11.9,27.63,160,2
1012.5,0.41,8.3,3.7,11.9,3.17,308,0
1012.5,0.41,8.3,3.7,11.9,3.22,310,0
1012.5,0.41,8.3,3.7,11.9,10.9,60,0
1012.5,0.41,8.3,3.7,11.9,7.92,252,0
1012.5,0.41,8.3,3.7,11.9,7.26,173,0
1012.5,0.41,8.3,3.7,11.9,16.92,321,2
1012.5,0.41,8.3,3.7,11.9,14.22,200,0
1012.5,0.41,8.3,3.7,11.9,19.61,310,2
1012.5,0.41,8.3,3.7,11.9,6.63,331,0
1012.5,0.41,8.3,3.7,11.9,33.81,310,2
1012.5,0.41,8.3,3.7,11.9,12.88,190,0
1012.5,0.41,8.3,3.7,11.9,3.22,320,0
1012.5,0.41,8.3,3.7,11.9,4.73,227,0
1012.5,0.41,8.3,3.7,11.9,3.17,25,0
1012.5,0.41,8.3,3.7,11.9,22.54,310,2
1012.5,0.41,8.3,3.7,11.9,4.83,160,0
1012.5,0.41,8.3,3.7,11.9,14.49,20,0
1012.5,0.41,8.3,3.7,11.9,6.44,270,0
1012.5,0.41,8.3,3.7,11.9,10.71,210,0
1012.5,0.41,8.3,3.7,11.9,12.8,340,0
1012.5,0.41,8.3,3.7,11.9,12.69,270,0
1012.5,0.41,8.3,3.7,11.9,10.8,271,0
1012.5,0.41,8.3,3.7,11.9,4.85,62,0
1012.5,0.41,8.3,3.7,11.9,4.57,164,0
1012.5,0.41,8.3,3.7,11.9,12.56,329,0
1012.5,0.41,8.3,3.7,11.9,7.81,298,0
1012.5,0.41,8.3,3.7,11.9,20.5,303,2
1012.5,0.41,8.3,3.7,11.9,3.48,115,0
1012.5,0.41,8.3,3.7,11.9,14.6,244,0
1012.5,0.41,8.3,3.7,11.9,12.09,171,0
1012.5,0.41,8.3,3.7,11.9,8.05,180,0
1012.5,0.41,8.3,3.7,11.9,1.16,220,0
1012.5,0.41,8.3,3.7,11.9,38.37,289,2
1012.5,0.41,8.3,3.7,11.9,13.78,182,0
1012.5,0.41,8.3,3.7,11.9,5.47,230,0
1012.5,2.37,11.9,5.8,17.2,17.24,148,2
1012.5,2.37,11.9,5.8,17.2,23.67,181,2
1012.5,2.37,11.9,5.8,17.2,18.97,173,2
1012.5,2.37,11.9,5.8,17.2,4.19,181,0
1012.5,2.37,11.9,5.8,17.2,15.99,118,2
1012.5,2.37,11.9,5.8,17.2,0.37,34,0
1012.5,2.37,11.9,5.8,17.2,9.53,150,0
1012.5,2.37,11.9,5.8,17.2,9.74,189,0
1012.5,2.37,11.9,5.8,17.2,8.42,212,0
1012.5,2.37,11.9,5.8,17.2,14.3,180,0
1012.5,2.37,11.9,5.8,17.2,14.04,160,0
1012.5,2.37,11.9,5.8,17.2,10.92,166,0
1012.5,2.37,11.9,5.8,17.2,8.05,120,0
1012.5,2.37,11.9,5.8,17.2,11.27,110,0
1012.5,2.37,11.9,5.8,17.2,12.88,160,0
1012.5,2.37,11.9,5.8,17.2,45.08,140,2
1012.5,2.37,11.9,5.8,17.2,9.66,200,0
1012.5,2.37,11.9,5.8,17.2,12.88,150,0
1012.5,2.37,11.9,5.8,17.2,8.05,130,0
1012.5,2.37,11.9,5.8,17.2,0.0,0,0
1012.5,2.37,11.9,5.8,17.2,3.22,160,0
1012.5,2.37,11.9,5.8,17.2,20.93,340,2
1012.5,2.37,11.9,5.8,17.2,11.27,240,0
1012.5,2.37,11.9,5.8,17.2,20.93,160,2
1012.5,2.37,11.9,5.8,17.2,37.03,280,2
1012.5,2.37,11.9,5.8,17.2,12.88,280,0
1012.5,2.37,11.9,5.8,17.2,22.54,70,2
1012.5,2.37,11.9,5.8,17.2,8.05,170,0
1012.5,2.37,11.9,5.8,17.2,4.41,301,0
1012.5,2.37,11.9,5.8,17.2,4.86,288,0
1012.5,2.37,11.9,5.8,17.2,10.8,251,0
1012.5,2.37,11.9,5.8,17.2,6.44,51,0
1012.5,2.37,11.9,5.8,17.2,6.44,20,0
1012.5,2.37,11.9,5.8,17.2,11.04,271,0
1012.5,2.37,11.9,5.8,17.2,3.4,212,0
1012.5,2.37,11.9,5.8,17.2,8.31,11,0
1012.5,2.37,11.9,5.8,17.2,12.56,301,0
1012.5,2.37,11.9,5.8,17.2,27.63,160,2
1012.5,2.37,11.9,5.8,17.2,3.17,308,0
1012.5,2.37,11.9,5.8,17.2,3.22,310,0
1012.5,2.37,11.9,5.8,17.2,10.9,60,0
1012.5,2.37,11.9,5.8,17.2,7.92,252,0
1012.5,2.37,11.9,5.8,17.2,7.26,173,0
1012.5,2.37,11.9,5.8,17.2,16.92,321,2
1012.5,2.37,11.9,5.8,17.2,14.22,200,0
1012.5,2.37,11.9,5.8,17.2,19.61,310,2
1012.5,2.37,11.9,5.8,17.2,6.63,331,0
1012.5,2.37,11.9,5.8,17.2,33.81,310,2
1012.5,2.37,11.9,5.8,17.2,12.88,190,0
1012.5,2.37,11.9,5.8,17.2,3.22,320,0
1012.5,2.37,11.9,5.8,17.2,4.73,227,0
1012.5,2.37,11.9,5.8,17.2,3.17,25,0
1012.5,2.37,11.9,5.8,17.2,22.54,310,2
1012.5,2.37,11.9,5.8,17.2,4.83,160,0
1012.5,2.37,11.9,5.8,17.2,14.49,20,0
1012.5,2.37,11.9,5.8,17.2,6.44,270,0
1012.5,2.37,11.9,5.8,17.2,10.71,210,0
1012.5,2.37,11.9,5.8,17.2,12.8,340,0
1012.5,2.37,11.9,5.8,17.2,12.69,270,0
1012.5,2.37,11.9,5.8,17.2,10.8,271,0
1012.5,2.37,11.9,5.8,17.2,4.85,62,0
1012.5,2.37,11.9,5.8,17.2,4.57,164,0
1012.5,2.37,11.9,5.8,17.2,12.56,329,0
1012.5,2.37,11.9,5.8,17.2,7.81,298,0
1012.5,2.37,11.9,5.8,17.2,20.5,303,2
1012.5,2.37,11.9,5.8,17.2,3.48,115,0
1012.5,2.37,11.9,5.8,17.2,14.6,244,0
1012.5,2.37,11.9,5.8,17.2,12.09,171,0
1012.5,2.37,11.9,5.8,17.2,8.05,180,0
1012.5,2.37,11.9,5.8,17.2,1.16,220,0
1012.5,2.37,11.9,5.8,17.2,38.37,289,2
1012.5,2.37,11.9,5.8,17.2,13.78,182,0
1012.5,2.37,11.9,5.8,17.2,5.47,230,0
1012.5,1.51,19.8,16.4,25.5,17.24,148,2
1012.5,1.51,19.8,16.4,25.5,23.67,181,2
1012.5,1.51,19.8,16.4,25.5,18.97,173,2
1012.5,1.51,19.8,16.4,25.5,4.19,181,0
1012.5,1.51,19.8,16.4,25.5,15.99,118,2
1012.5,1.51,19.8,16.4,25.5,0.37,34,0
1012.5,1.51,19.8,16.4,25.5,9.53,150,0
1012.5,1.51,19.8,16.4,25.5,9.74,189,0
1012.5,1.51,19.8,16.4,25.5,8.42,212,0
1012.5,1.51,19.8,16.4,25.5,14.3,180,0
1012.5,1.51,19.8,16.4,25.5,14.04,160,0
1012.5,1.51,19.8,16.4,25.5,10.92,166,0
1012.5,1.51,19.8,16.4,25.5,8.05,120,0
1012.5,1.51,19.8,16.4,25.5,11.27,110,0
1012.5,1.51,19.8,16.4,25.5,12.88,160,0
1012.5,1.51,19.8,16.4,25.5,45.08,140,2
1012.5,1.51,19.8,16.4,25.5,9.66,200,0
1012.5,1.51,19.8,16.4,25.5,12.88,150,0
1012.5,1.51,19.8,16.4,25.5,8.05,130,0
1012.5,1.51,19.8,16.4,25.5,0.0,0,0
1012.5,1.51,19.8,16.4,25.5,3.22,160,0
1012.5,1.51,19.8,16.4,25.5,20.93,340,2
1012.5,1.51,19.8,16.4,25.5,11.27,240,0
1012.5,1.51,19.8,16.4,25.5,20.93,160,2
1012.5,1.51,19.8,16.4,25.5,37.03,280,2
1012.5,1.51,19.8,16.4,25.5,12.88,280,0
1012.5,1.51,19.8,16.4,25.5,22.54,70,2
1012.5,1.51,19.8,16.4,25.5,8.05,170,0
1012.5,1.51,19.8,16.4,25.5,4.41,301,0
1012.5,1.51,19.8,16.4,25.5,4.86,288,0
1012.5,1.51,19.8,16.4,25.5,10.8,251,0
1012.5,1.51,19.8,16.4,25.5,6.44,51,0
1012.5,1.51,19.8,16.4,25.5,6.44,20,0
1012.5,1.51,19.8,16.4,25.5,11.04,271,0
1012.5,1.51,19.8,16.4,25.5,3.4,212,0
1012.5,1.51,19.8,16.4,25.5,8.31,11,0
1012.5,1.51,19.8,16.4,25.5,12.56,301,0
1012.5,1.51,19.8,16.4,25.5,27.63,160,2
1012.5,1.51,19.8,16.4,25.5,3.17,308,0
1012.5,1.51,19.8,16.4,25.5,3.22,310,0
1012.5,1.51,19.8,16.4,25.5,10.9,60,0
1012.5,1.51,19.8,16.4,25.5,7.92,252,0
1012.5,1.51,19.8,16.4,25.5,7.26,173,0
1012.5,1.51,19.8,16.4,25.5,16.92,321,2
1012.5,1.51,19.8,16.4,25.5,14.22,200,0
1012.5,1.51,19.8,16.4,25.5,19.61,310,2
1012.5,1.51,19.8,16.4,25.5,6.63,331,0
1012.5,1.51,19.8,16.4,25.5,33.81,310,2
1012.5,1.51,19.8,16.4,25.5,12.88,190,0
1012.5,1.51,19.8,16.4,25.5,3.22,320,0
1012.5,1.51,19.8,16.4,25.5,4.73,227,0
1012.5,1.51,19.8,16.4,25.5,3.17,25,0
1012.5,1.51,19.8,16.4,25.5,22.54,310,2
1012.5,1.51,19.8,16.4,25.5,4.83,160,0
1012.5,1.51,19.8,16.4,25.5,14.49,20,0
1012.5,1.51,19.8,16.4,25.5,6.44,270,0
1012.5,1.51,19.8,16.4,25.5,10.71,210,0
1012.5,1.51,19.8,16.4,25.5,12.8,340,0
1012.5,1.51,19.8,16.4,25.5,12.69,270,0
1012.5,1.51,19.8,16.4,25.5,10.8,271,0
1012.5,1.51,19.8,16.4,25.5,4.85,62,0
1012.5,1.51,19.8,16.4,25.5,4.57,164,0
1012.5,1.51,19.8,16.4,25.5,12.56,329,0
1012.5,1.51,19.8,16.4,25.5,7.81,298,0
1012.5,1.51,19.8,16.4,25.5,20.5,303,2
1012.5,1.51,19.8,16.4,25.5,3.48,115,0
1012.5,1.51,19.8,16.4,25.5,14.6,244,0
1012.5,1.51,19.8,16.4,25.5,12.09,171,0
1012.5,1.51,19.8,16.4,25.5,8.05,180,0
1012.5,1.51,19.8,16.4,25.5,1.16,220,0
1012.5,1.51,19.8,16.4,25.5,38.37,289,2
1012.5,1.51,19.8,16.4,25.5,13.78,182,0
1012.5,1.51,19.8,16.4,25.5,5.47,230,0
1012.5,0.75,8.4,3.4,12.2,17.24,148,2
1012.5,0.75,8.4,3.4,12.2,23.67,181,2
1012.5,0.75,8.4,3.4,12.2,18.97,173,2
1012.5,0.75,8.4,3.4,12.2,4.19,181,0
1012.5,0.75,8.4,3.4,12.2,15.99,118,2
1012.5,0.75,8.4,3.4,12.2,0.37,34,0
1012.5,0.75,8.4,3.4,12.2,9.53,150,0
1012.5,0.75,8.4,3.4,12.2,9.74,189,0
1012.5,0.75,8.4,3.4,12.2,8.42,212,0
1012.5,0.75,8.4,3.4,12.2,14.3,180,0
1012.5,0.75,8.4,3.4,12.2,14.04,160,0
1012.5,0.75,8.4,3.4,12.2,10.92,166,0
1012.5,0.75,8.4,3.4,12.2,8.05,120,0
1012.5,0.75,8.4,3.4,12.2,11.27,110,0
1012.5,0.75,8.4,3.4,12.2,12.88,160,0
1012.5,0.75,8.4,3.4,12.2,45.08,140,2
1012.5,0.75,8.4,3.4,12.2,9.66,200,0
1012.5,0.75,8.4,3.4,12.2,12.88,150,0
1012.5,0.75,8.4,3.4,12.2,8.05,130,0
1012.5,0.75,8.4,3.4,12.2,0.0,0,0
1012.5,0.75,8.4,3.4,12.2,3.22,160,0
1012.5,0.75,8.4,3.4,12.2,20.93,340,2
1012.5,0.75,8.4,3.4,12.2,11.27,240,0
1012.5,0.75,8.4,3.4,12.2,20.93,160,2
1012.5,0.75,8.4,3.4,12.2,37.03,280,2
1012.5,0.75,8.4,3.4,12.2,12.88,280,0
1012.5,0.75,8.4,3.4,12.2,22.54,70,2
1012.5,0.75,8.4,3.4,12.2,8.05,170,0
1012.5,0.75,8.4,3.4,12.2,4.41,301,0
1012.5,0.75,8.4,3.4,12.2,4.86,288,0
1012.5,0.75,8.4,3.4,12.2,10.8,251,0
1012.5,0.75,8.4,3.4,12.2,6.44,51,0
1012.5,0.75,8.4,3.4,12.2,6.44,20,0
1012.5,0.75,8.4,3.4,12.2,11.04,271,0
1012.5,0.75,8.4,3.4,12.2,3.4,212,0
1012.5,0.75,8.4,3.4,12.2,8.31,11,0
1012.5,0.75,8.4,3.4,12.2,12.56,301,0
1012.5,0.75,8.4,3.4,12.2,27.63,160,2
1012.5,0.75,8.4,3.4,12.2,3.17,308,0
1012.5,0.75,8.4,3.4,12.2,3.22,310,0
1012.5,0.75,8.4,3.4,12.2,10.9,60,0
1012.5,0.75,8.4,3.4,12.2,7.92,252,0
1012.5,0.75,8.4,3.4,12.2,7.26,173,0
1012.5,0.75,8.4,3.4,12.2,16.92,321,2
1012.5,0.75,8.4,3.4,12.2,14.22,200,0
1012.5,0.75,8.4,3.4,12.2,19.61,310,2
1012.5,0.75,8.4,3.4,12.2,6.63,331,0
1012.5,0.75,8.4,3.4,12.2,33.81,310,2
1012.5,0.75,8.4,3.4,12.2,12.88,190,0
1012.5,0.75,8.4,3.4,12.2,3.22,320,0
1012.5,0.75,8.4,3.4,12.2,4.73,227,0
1012.5,0.75,8.4,3.4,12.2,3.17,25,0
1012.5,0.75,8.4,3.4,12.2,22.54,310,2
1012.5,0.75,8.4,3.4,12.2,4.83,160,0
1012.5,0.75,8.4,3.4,12.2,14.49,20,0
1012.5,0.75,8.4,3.4,12.2,6.44,270,0
1012.5,0.75,8.4,3.4,12.2,10.71,210,0
1012.5,0.75,8.4,3.4,12.2,12.8,340,0
1012.5,0.75,8.4,3.4,12.2,12.69,270,0
1012.5,0.75,8.4,3.4,12.2,10.8,271,0
1012.5,0.75,8.4,3.4,12.2,4.85,62,0
1012.5,0.75,8.4,3.4,12.2,4.57,164,0
1012.5,0.75,8.4,3.4,12.2,12.56,329,0
1012.5,0.75,8.4,3.4,12.2,7.81,298,0
1012.5,0.75,8.4,3.4,12.2,20.5,303,2
1012.5,0.75,8.4,3.4,12.2,3.48,115,0
1012.5,0.75,8.4,3.4,12.2,14.6,244,0
1012.5,0.75,8.4,3.4,12.2,12.09,171,0
1012.5,0.75,8.4,3.4,12.2,8.05,180,0
1012.5,0.75,8.4,3.4,12.2,1.16,220,0
1012.5,0.75,8.4,3.4,12.2,38.37,289,2
1012.5,0.75,8.4,3.4,12.2,13.78,182,0
1012.5,0.75,8.4,3.4,12.2,5.47,230,0
1012.5,0.79,6.6,4.2,9.6,17.24,148,2
1012.5,0.79,6.6,4.2,9.6,23.67,181,2
1012.5,0.79,6.6,4.2,9.6,18.97,173,2
1012.5,0.79,6.6,4.2,9.6,4.19,181,0
1012.5,0.79,6.6,4.2,9.6,15.99,118,2
1012.5,0.79,6.6,4.2,9.6,0.37,34,0
1012.5,0.79,6.6,4.2,9.6,9.53,150,0
1012.5,0.79,6.6,4.2,9.6,9.74,189,0
1012.5,0.79,6.6,4.2,9.6,8.42,212,0
1012.5,0.79,6.6,4.2,9.6,14.3,180,0
1012.5,0.79,6.6,4.2,9.6,14.04,160,0
1012.5,0.79,6.6,4.2,9.6,10.92,166,0
1012.5,0.79,6.6,4.2,9.6,8.05,120,0
1012.5,0.79,6.6,4.2,9.6,11.27,110,0
1012.5,0.79,6.6,4.2,9.6,12.88,160,0
1012.5,0.79,6.6,4.2,9.6,45.08,140,2
1012.5,0.79,6.6,4.2,9.6,9.66,200,0
1012.5,0.79,6.6,4.2,9.6,12.88,150,0
1012.5,0.79,6.6,4.2,9.6,8.05,130,0
1012.5,0.79,6.6,4.2,9.6,0.0,0,0
1012.5,0.79,6.6,4.2,9.6,3.22,160,0
1012.5,0.79,6.6,4.2,9.6,20.93,340,2
1012.5,0.79,6.6,4.2,9.6,11.27,240,0
1012.5,0.79,6.6,4.2,9.6,20.93,160,2
1012.5,0.79,6.6,4.2,9.6,37.03,280,2
1012.5,0.79,6.6,4.2,9.6,12.88,280,0
1012.5,0.79,6.6,4.2,9.6,22.54,70,2
1012.5,0.79,6.6,4.2,9.6,8.05,170,0
1012.5,0.79,6.6,4.2,9.6,4.41,301,0
1012.5,0.79,6.6,4.2,9.6,4.86,288,0
1012.5,0.79,6.6,4.2,9.6,10.8,251,0
1012.5,0.79,6.6,4.2,9.6,6.44,51,0
1012.5,0.79,6.6,4.2,9.6,6.44,20,0
1012.5,0.79,6.6,4.2,9.6,11.04,271,0
1012.5,0.79,6.6,4.2,9.6,3.4,212,0
1012.5,0.79,6.6,4.2,9.6,8.31,11,0
1012.5,0.79,6.6,4.2,9.6,12.56,301,0
1012.5,0.79,6.6,4.2,9.6,27.63,160,2
1012.5,0.79,6.6,4.2,9.6,3.17,308,0
1012.5,0.79,6.6,4.2,9.6,3.22,310,0
1012.5,0.79,6.6,4.2,9.6,10.9,60,0
1012.5,0.79,6.6,4.2,9.6,7.92,252,0
1012.5,0.79,6.6,4.2,9.6,7.26,173,0
1012.5,0.79,6.6,4.2,9.6,16.92,321,2
1012.5,0.79,6.6,4.2,9.6,14.22,200,0
1012.5,0.79,6.6,4.2,9.6,19.61,310,2
1012.5,0.79,6.6,4.2,9.6,6.63,331,0
1012.5,0.79,6.6,4.2,9.6,33.81,310,2
1012.5,0.79,6.6,4.2,9.6,12.88,190,0
1012.5,0.79,6.6,4.2,9.6,3.22,320,0
1012.5,0.79,6.6,4.2,9.6,4.73,227,0
1012.5,0.79,6.6,4.2,9.6,3.17,25,0
1012.5,0.79,6.6,4.2,9.6,22.54,310,2
1012.5,0.79,6.6,4.2,9.6,4.83,160,0
1012.5,0.79,6.6,4.2,9.6,14.49,20,0
1012.5,0.79,6.6,4.2,9.6,6.44,270,0
1012.5,0.79,6.6,4.2,9.6,10.71,210,0
1012.5,0.79,6.6,4.2,9.6,12.8,340,0
1012.5,0.79,6.6,4.2,9.6,12.69,270,0
1012.5,0.79,6.6,4.2,9.6,10.8,271,0
1012.5,0.79,6.6,4.2,9.6,4.85,62,0
1012.5,0.79,6.6,4.2,9.6,4.57,164,0
1012.5,0.79,6.6,4.2,9.6,12.56,329,0
1012.5,0.79,6.6,4.2,9.6,7.81,298,0
1012.5,0.79,6.6,4.2,9.6,20.5,303,2
1012.5,0.79,6.6,4.2,9.6,3.48,115,0
1012.5,0.79,6.6,4.2,9.6,14.6,244,0
1012.5,0.79,6.6,4.2,9.6,12.09,171,0
1012.5,0.79,6.6,4.2,9.6,8.05,180,0
1012.5,0.79,6.6,4.2,9.6,1.16,220,0
1012.5,0.79,6.6,4.2,9.6,38.37,289,2
1012.5,0.79,6.6,4.2,9.6,13.78,182,0
1012.5,0.79,6.6,4.2,9.6,5.47,230,0
1012.5,0.25,-1.2,-2.7,-0.2,17.24,148,2
1012.5,0.25,-1.2,-2.7,-0.2,23.67,181,2
1012.5,0.25,-1.2,-2.7,-0.2,18.97,173,2
1012.5,0.25,-1.2,-2.7,-0.2,4.19,181,0
1012.5,0.25,-1.2,-2.7,-0.2,15.99,118,2
1012.5,0.25,-1.2,-2.7,-0.2,0.37,34,0
1012.5,0.25,-1.2,-2.7,-0.2,9.53,150,0
1012.5,0.25,-1.2,-2.7,-0.2,9.74,189,0
1012.5,0.25,-1.2,-2.7,-0.2,8.42,212,0
1012.5,0.25,-1.2,-2.7,-0.2,14.3,180,0
1012.5,0.25,-1.2,-2.7,-0.2,14.04,160,0
1012.5,0.25,-1.2,-2.7,-0.2,10.92,166,0
